obs_index,Intercept,treatment[T.Phác đồ B],sex[T.Nữ],age,bmi,diabetes,hypertension,smoking,egfr,hba1c,crp,max_abs_dfbeta,flagged
117,0.048888032252084955,-0.06369669087320316,-0.04199074163742262,-0.039398709267838714,0.02054882917695008,-0.0654014015739086,0.05306226017488088,0.06491518855609098,-0.06129171291934295,0.001734827080557531,-0.020657888887814373,0.0654014015739086,False
118,-0.06976687358952667,-0.08021450743567418,-0.055280274494660865,-0.00395345770397548,0.09689048833878855,0.08207495946015454,0.09179782880066402,0.07266557687271623,-0.01029239906017258,-0.0014749601133167783,0.07333519402476345,0.09689048833878855,False
119,0.07111269909363065,0.07361203639416132,-0.06102033509812816,-0.03446951192251251,-0.1402872370106207,-0.06767256707589232,0.09862020691395912,-0.06084530573354671,0.10097653134430273,-0.021439279916088856,0.03444956569382385,0.1402872370106207,False
120,-0.013905041340630255,-0.048382197031252364,-0.041829327199274756,0.021287387600068347,0.006844847006692707,-0.047557620157579326,0.04037209383315006,0.047613701029612765,-0.016873136478044927,0.004894633275856702,0.024277462174085572,0.048382197031252364,False
121,-0.11747503907298139,0.09217429241812966,0.1578676461937843,0.16921065088015458,-0.14405926384465684,-0.13596420582632096,-0.06574062640837895,-0.07205822088171802,0.11109488920633728,0.16635814629079054,0.10377757195057652,0.16921065088015458,True
122,-0.1904027851502804,0.11344784307267908,-0.09589140221676445,0.061431305722579356,-0.04270757645272018,0.11815192517040236,0.0903767140361876,0.061314248576676715,0.13431357002717262,0.1123894109446848,0.10794301585449463,0.1904027851502804,True
123,0.003959906853868859,0.05294319583988193,-0.04108550860621747,0.06410849036666769,0.010460322082738012,-0.06996176219671682,-0.05950838005456865,0.07300355325363476,0.06982860752313344,-0.08290683617548372,-0.01213250690069603,0.08290683617548372,False
124,0.1582123601230134,-0.0759778821617264,-0.13871391992337737,-0.1519739673451454,-0.10725661183920507,0.11474871069124268,-0.08930159407385278,-0.07888308131729711,0.16057370760670386,-0.132494724435544,-0.02972002965277906,0.16057370760670386,True
125,-0.05881569412817478,0.09973971234405409,0.11203576625598902,-0.1291526576771036,0.1695945811629517,-0.0957675567000053,-0.0754266931370892,-0.06415782854637957,0.054541533282359465,-0.06379410616981546,0.1801203025121346,0.1801203025121346,True
126,0.08810418016808083,-0.06494382300041077,-0.04111543852240784,0.07729493043673512,-0.11097584686772552,-0.05999075625863888,0.07126196633607669,-0.03976292667737798,0.07576330149438737,-0.08825830824791359,-0.03995189119841987,0.11097584686772552,False
127,-0.002400005850874618,0.03315946179521156,-0.01906461014939023,0.03356133743578375,0.02081515846877898,-0.022013820193098603,0.034209695175373575,-0.03285629769964216,-0.04401429202006067,-0.03967238984841711,0.037836701551465686,0.04401429202006067,False
128,-0.04855767013635771,0.08790221060702608,0.0845158658497787,0.15033652539748538,-0.0026747097355735074,0.08820332939165264,0.10806136958633185,-0.09760402505224615,0.078074842651326,-0.06140783328951066,-0.11888496632384495,0.15033652539748538,True
129,-0.02370941852692481,0.0727827181209727,0.04367924621428675,-0.003716478863085741,0.06644209213513955,-0.04714282037722033,0.048492926922968506,-0.07068028942428761,0.015357554716910462,-0.04416242754493762,-0.03517430321265262,0.0727827181209727,False
130,0.056365735465671085,-0.08430391904565127,-0.05778270033001333,0.06679904768594618,-0.07134757195432845,-0.08377820764416583,-0.06914128592618778,-0.06186838427740393,-0.05947455915216234,0.1119674844582052,-0.07107273254516704,0.1119674844582052,False
131,0.02406250830572887,-0.028578912782693932,-0.020358101051530776,0.00567672330333457,0.012020582998900095,-0.024696027817471333,0.03968802758457482,-0.03522366795030035,-0.06155999047524827,-0.03709584006512702,0.049566848155263174,0.06155999047524827,False
132,0.1239682737849009,-0.07955581739249357,0.09767234272656533,-0.06325270855894853,-0.07521736498426862,-0.0858969459595722,-0.031877739999715146,-0.027864610550736656,0.012047294217964804,-0.11764353999252217,0.10795172768941533,0.1239682737849009,False
133,-0.1526173338819231,0.11688682156201813,0.08744447277115061,-0.010740297936514235,0.18792676320261162,0.10941526025163421,-0.11107530949753457,-0.12198729264297084,0.022570788162288417,0.11355427193052593,-0.04459359394820188,0.18792676320261162,True
134,-0.051878527722427265,-0.051349135838471914,0.07855749615558437,0.06351780043194866,0.04420969419940839,-0.06115516036616944,0.052459454151798084,0.057085122827682605,-0.012550512402345674,-0.05584505069852374,0.07919534826291648,0.07919534826291648,False
135,-0.03350695255168604,-0.11011284810977401,0.08202370210522233,-0.0033641327965009352,0.10583380997168287,0.10155827901992245,-0.11158217575785097,-0.10044766291705995,0.08608450040781696,0.013932201219141392,-0.10517951666924268,0.11158217575785097,False
136,0.010703096632622217,0.07802267763202711,0.08162852340685284,-0.010522503025594558,0.04172544072692881,0.08209694474331501,0.1089397689644099,-0.09262794504967663,-0.09168880946862432,-0.030012976307771503,-0.027847101469374323,0.1089397689644099,False
137,0.0342153229599566,0.048755402712687586,0.04387799294094784,0.06134349815913713,-0.049815945948016145,-0.057458717658933955,-0.054071081670501626,-0.05031920955634707,-0.06655067196920124,0.019528553387962323,-0.05959025420925943,0.06655067196920124,False
138,-0.09162744186853275,0.08295944731986835,-0.047336525109542345,0.10296897633062446,0.021058294618126864,0.059055977718211757,-0.06019256545355147,0.08565801821670245,0.07758925065616229,-0.0467851690257669,0.10581171093317082,0.10581171093317082,False
139,-0.020202116789997903,-0.09563858053592983,-0.09587342735877331,0.01729075599174378,-0.015056417697537187,0.11787902980170915,0.11115696722474233,-0.11581023526681924,0.05381244851615692,0.07064683412482159,-0.039111638283101303,0.11787902980170915,False
140,0.04077379384271137,0.025393456922227574,-0.010872084838212339,0.039018318454915886,-0.04123681869166427,-0.0405103707626689,0.04181219488200133,0.03818950919923108,-0.030909056343144864,-0.05452323105718401,0.011061731138077922,0.05452323105718401,False
141,-0.07774979110278155,-0.0908203784632264,0.11744702710680713,0.14126488606906365,0.08748502037737345,0.042623622446301496,-0.06816892722111895,0.09459081609542346,-0.02520451146604613,-0.05031862372790536,0.031005683500208134,0.14126488606906365,False
142,-0.03173358358366454,0.10740267773188987,0.07683527410931457,-0.14859064698052207,-0.04640646167909944,0.11960406932758526,-0.07426440533695161,-0.11471399318431336,-0.012215573501854052,0.08693657024024344,0.1562897207808521,0.1562897207808521,True
143,0.04244151087005107,-0.08759412170261334,-0.13599403163382884,-0.08646859897325727,-0.1293258352712705,0.1329669847616193,-0.09731448738848932,-0.10329783918619631,0.20130813298290223,-0.003771071053975986,0.05698662189166263,0.20130813298290223,True
144,0.018012343553553318,0.04623809725399342,-0.03752414717425146,0.01189580846193317,-0.011788022252557127,-0.0359388416436359,-0.035463147515575714,-0.04066338757930672,-0.03166962908942567,-0.021503545101651297,0.04949328741432796,0.04949328741432796,False
145,0.0220298231281026,-0.0672932849417612,-0.06293231919187806,0.09564653196054977,-0.1178472116397098,0.06500973692501374,0.06414332449567209,0.048858041106393454,-0.014042358932392777,0.010306547972794485,-0.044109188826764165,0.1178472116397098,False
146,-0.0623297989013875,0.0708360241634036,-0.025747104639448723,0.026412708365773988,0.03812214076446398,-0.07337455581136187,0.07395377251129978,0.07623670824001479,0.06740443322937806,-0.0574618030988405,0.11761449784712888,0.11761449784712888,False
147,0.061935291753681024,-0.05078533376283712,0.06914239137531714,0.0535074905144127,-0.0460713585103113,-0.06579655317670967,-0.019320451089588988,0.060269505766351594,-0.06357297259193687,-0.06744606853454464,0.030348463101811288,0.06914239137531714,False
148,-0.0017319234208214318,-0.07747311984991859,-0.02974384812319894,-0.07529161138568673,0.024345803276489907,-0.08214378674497959,0.08247593702956457,0.0796026084165642,-0.08323275317963241,0.07458355993002606,0.10540045221787321,0.10540045221787321,False
149,-0.005970103524953134,0.06911666591944018,-0.046594263976318724,0.013535070661448623,-0.009528373049669615,0.05289918046682981,-0.047365059732596776,0.07738762876540735,0.009346407044091306,-0.056503279208029084,0.0918836039525435,0.0918836039525435,False
150,0.04645656955234115,0.04171908532685654,-0.03944355512129802,-0.004308633276558717,-0.05189596864055034,-0.029483208988249424,0.047470984602368,-0.04568629079971359,-0.05733207138381988,-0.0033977208352201885,0.01145889164167283,0.05733207138381988,False
151,-0.1579641515067259,-0.0856395260384675,-0.1226253489074218,0.11408815339388163,0.025363269446180958,0.10750188703492321,-0.13958869307681804,0.07954852620809838,0.17485615268079527,0.09963492756170234,-0.03204965316776666,0.17485615268079527,True
152,-0.035786137637418516,0.046795006964629585,-0.02165039084712836,0.035932415381123954,0.04549259167512131,-0.02882887875133131,0.047274152459898786,-0.04948843292140483,-0.08014720239443629,-0.0009572910099456901,0.07683910099565168,0.08014720239443629,False
153,0.007290379539696572,-0.04950568798968816,-0.06073239637277113,-0.022871257443720264,0.045222266485551006,0.08316290589900158,0.06997083978817105,-0.08339497346173427,-0.09011951777105512,-0.02398372012401942,0.059348894714463085,0.09011951777105512,False
154,-0.0784513419129207,0.1008286698605149,-0.09762138105521057,-0.043032213523094956,0.09781608472139021,0.10822477287937138,-0.07645505105309722,-0.1048182746781573,-0.006586556492125229,0.013666913685437463,0.10997547851574181,0.10997547851574181,False
155,-0.18935460834996484,-0.0911248042448389,0.09936833427060722,-0.012445494670160828,0.09937167403654132,-0.09238427365217164,0.05286576165037381,0.09419203061147517,0.13131176220431087,0.13237816876579755,0.03518755495671281,0.18935460834996484,True
156,-0.005773551008641673,0.08142340475605464,-0.09673631886045868,-0.0458815519339864,0.06785558882853027,0.08400647424135205,0.06735056903103083,0.05861915526087599,-0.07110093444365269,0.04669344515927113,-0.11413861058402139,0.11413861058402139,False
157,0.0033958345802934105,0.07595403889686568,0.04619250919454345,-0.08225203722599522,0.01986553163289253,0.08163376749828632,0.06564251753600275,0.05606755022536607,-0.0412908638510165,-0.03634464090013314,-0.02080903315742856,0.08225203722599522,False
158,0.049042170709866495,-0.06453326167678529,0.0716273262108403,-0.01723904119063329,-0.047726625309809076,-0.06460506898154803,-0.05249424588789965,-0.042636299470682204,0.056300687448122756,-0.09445232630051427,0.09891854899244894,0.09891854899244894,False
159,-0.039182807593431096,-0.07547083995920868,0.07633120491872414,0.017293241857763146,0.032017143311624675,-0.07597778027934306,0.04979892992747575,0.061023932930862966,-0.12438305780026432,0.11409918503061317,-0.03916167917264654,0.12438305780026432,False
160,-0.02943083395191685,-0.09662076248291983,0.1054398097734071,-0.006122881234128265,0.12329133622830733,-0.10564808491623763,-0.09513556562854852,-0.0751301833317617,-0.08432767893664248,0.10709591584084381,-0.028568926887463625,0.12329133622830733,False
161,0.07457994662121677,-0.05006866229136964,-0.04199136630756879,-0.03214742073787764,0.02697752849288152,-0.044256690264406665,0.053875677437530925,-0.043406176944069785,-0.033332447536559985,-0.06938644064334855,-0.015107365198700344,0.07457994662121677,False
162,0.00866223170010306,-0.06897307745268573,0.04979644058702145,0.09384821718647175,0.002220683449851757,0.048371252168541365,-0.0743116921916155,0.06166237365101418,-0.0362414127178666,-0.049183372329975016,-0.07932846764081204,0.09384821718647175,False
163,-0.05198220047729783,0.06784107583470224,0.04900539712989196,0.07282495713056229,0.06834055114290852,-0.04767907823096935,0.046900260680818324,-0.0634520605571345,0.0365962094481071,-0.06938055263521235,-0.025918473294962427,0.07282495713056229,False
164,0.07222036292435316,-0.04310472429168038,0.0490830684822042,-0.04371755421003839,-0.040738758429889874,-0.04329634979065825,0.04643671226741202,0.04606753531125604,-0.060244282575321516,-0.06821118911647317,0.04881282081604372,0.07222036292435316,False
165,0.052925765320016,-0.05655092310669972,-0.09383420302609928,-0.061701462546524526,0.007859859206663286,-0.045315764932739144,0.02030891777183614,0.06380946001339088,0.10726022757762248,-0.07303927246295538,-0.09669466108459068,0.10726022757762248,False
166,-0.003280815215624992,-0.05678487753860834,-0.037856595276165333,0.07968960156589958,-0.06522531472466922,-0.06393076654240797,-0.05971152088416569,0.06175568147613678,-0.0019457714523848258,0.0301369485258541,0.03057360672259114,0.07968960156589958,False
167,-0.03980464581855711,0.060730306583910855,0.07823731313051188,-0.002404891394270314,-0.0014742274700648723,-0.06303972623718115,0.06434820486296558,0.061865387697223787,-0.00787252792691575,-0.036474935360597247,0.11081263672247359,0.11081263672247359,False
168,0.20460336851342156,-0.11732140449709094,0.06341694839000366,-0.16648052419847204,-0.093250169056917,0.08745413543012737,-0.0769601306286724,-0.08080259203065807,-0.07580629896371173,0.0055756536299245785,-0.12947070955225118,0.20460336851342156,True
169,-0.0517816128908305,-0.07620175378593484,0.07165022643084552,-0.020691493538600798,0.07230483028759688,-0.06181425167589138,0.06297295801773131,-0.09562936640550047,-0.044719562894446965,0.09042895748563809,-0.01899585924337419,0.09562936640550047,False
170,0.0276169401591191,0.03708757680959024,-0.025407749760734878,0.017103230511167227,-0.061686443909295945,-0.036107535518015564,0.0422210253018877,0.04125717852722172,0.023756074171874347,-0.06855949352438576,0.050621644695925345,0.06855949352438576,False
171,0.06820800047495765,0.060849008888425433,0.03157136526209308,-0.07498926374859965,0.006390837837861258,-0.05018048790677114,-0.06608323576392611,-0.04643098365815863,0.025852025701320367,-0.09189884946759924,-0.012957667951156056,0.09189884946759924,False
172,0.03464819909677113,0.06685875126987333,-0.06951791355559274,0.0821622148772304,-0.05517943658836844,-0.0731833150263739,-0.06984956464604712,-0.049602505044681694,0.1001161170311818,-0.03264049113925719,-0.07412459564345052,0.1001161170311818,False
173,0.009049992289743052,-0.0655949194589282,-0.054460727570982234,0.06640965652003213,0.03909686069685603,0.07633732293838742,0.08797237112740941,-0.07621908912536593,0.0013685659813415121,-0.08860541788022906,0.0027851586188510236,0.08860541788022906,False
174,0.0775395749054924,-0.11598993798699375,0.10989658872775405,0.09441471843915235,-0.1537950884735823,0.07690077555518832,0.13414819058433053,-0.09829660459478634,-0.1525151064076928,0.09937001031670943,-0.10418879318237811,0.1537950884735823,True
175,0.04729215484237661,0.04431840314278488,-0.04103277214430608,-0.0016880524058010137,-0.018256307743185242,-0.05755736231774093,0.04740600105168752,0.0527422712767476,-0.06535305726781351,0.004543091193086821,-0.05319021699280458,0.06535305726781351,False
176,-0.0481342025014348,0.06749218168364206,-0.027565100670311732,0.09123778351875968,0.015171567770660322,-0.07343665927934394,-0.04361171788911331,-0.05493158516535517,-0.01946174576830866,0.027706269599596062,0.08939847215060989,0.09123778351875968,False
177,-0.13038814595209053,-0.11053234443958462,-0.11487973485850897,-0.17501470570105943,0.09338342054623058,0.11811565737327484,-0.13457438687150583,0.1193660802661572,0.18503954858339314,0.1654250430371911,0.1168628544690259,0.18503954858339314,True
178,-0.06818632072433112,-0.10023040861479882,-0.08008520023272105,0.09147470996722781,0.0380965870774269,0.07196862903645633,-0.10247966060228361,0.08383458151456269,-0.06826513325491067,0.16603660361141823,-0.07621599484726267,0.16603660361141823,True
179,-0.25223997465609826,-0.07917590968106743,0.13151523645929944,0.17616273957677578,0.14628770625984866,0.1092082993188013,0.11908303078875883,-0.1366997503632717,-0.1070777990671752,0.11792010269570594,0.17645222532554278,0.25223997465609826,True
180,-0.046071225437147534,0.10123318526995706,0.14242236311426085,-0.10916125751967555,-0.10429047613885793,-0.10623549188752855,0.1440791599234608,-0.0898375781301101,0.08613705193623046,0.14010153211502896,0.14533869174553393,0.14533869174553393,True
181,0.0628483569720045,0.03027731815405943,0.043975277379265466,-0.0369911067543261,-0.05635354697920816,-0.040362646082606986,0.046640967081210224,0.04207567711603903,-0.05117550188043216,-0.06400706178244082,0.04901596244538883,0.06400706178244082,False
182,0.09833628212023175,0.08518603317908743,0.08285432800779373,-0.1926275329678922,-0.16022888274744077,0.09267417712065268,0.11848284995887431,0.11254274651421987,0.0704538816931428,0.014665878032934973,-0.07120149061634394,0.1926275329678922,True
183,0.0777770164289184,-0.054020625920200606,-0.022543052382612404,-0.031404059757296675,-0.02563417846936746,-0.06301292432234923,-0.03660169516051276,0.0652486698626402,-0.05430474678352746,-0.03992787612045014,0.04464955147109262,0.0777770164289184,False
184,-0.03718607037683712,0.07306363315612281,-0.06291301841456398,0.10623887210079014,-0.04915637730926969,0.05669059486704928,-0.06770861041551694,0.07787799845494124,-0.02345663669639754,0.06715295547642113,-0.02244936068647014,0.10623887210079014,False
185,0.03960124253697312,0.04385110111291438,-0.05752692345227353,0.0007655616535782264,-0.025248412501255927,-0.04541126688085668,-0.0609043445690082,0.045562436633757315,-0.02770997543632557,0.0027800857768384493,-0.05452736201347054,0.0609043445690082,False
186,0.09178934958333076,-0.043848169306458955,-0.04730188216514285,-0.04344904264747662,0.05572990682228901,-0.04276453395202889,-0.04717786625614912,-0.03304146378436384,-0.062495166327795074,-0.06741301444008307,-0.05062262022788451,0.09178934958333076,False
187,0.04827215508312607,-0.05063616190568386,-0.0770604051933338,-0.012484043508087045,-0.007029670687622419,-0.03401819217387921,0.03834151824204786,-0.0615671857094255,0.039890911078440464,-0.03855263826772983,-0.061277662619496576,0.0770604051933338,False
188,0.09056787455761328,-0.07534872544789992,-0.0511064169757917,0.07193170161993002,-0.1250308217447536,-0.06640073848173991,0.07514534789246201,-0.05343657511075165,0.019272923209960328,-0.0005683328967427137,-0.08214886480305082,0.1250308217447536,False
189,-0.007475119348939258,0.1049296976604614,-0.136860964234675,-0.16885501200413355,0.013734732772326416,-0.10542735398027492,-0.15602595628822388,0.12526302398745282,0.20466377593614737,0.12251359236467993,-0.11258014748805555,0.20466377593614737,True
190,0.1370442202862864,0.051922554677205794,-0.06876654631218689,-0.10718498073538316,-0.1129182568731027,-0.08112295073545883,-0.06786101831722813,0.08442559900281664,-0.06125408708962972,0.05300095404071876,-0.06467589970170204,0.1370442202862864,False
191,-0.01687788141110773,0.06393686148329408,0.07297348179792858,0.06880517692875002,-0.059183744705565075,-0.06838792977192545,-0.051714986979516715,-0.055089295967933855,0.0007168446347682584,0.004924301865412313,0.06076098381933627,0.07297348179792858,False
192,0.04641692857867246,0.07608652782466149,0.1144084528221198,-0.0529305255088839,-0.13735486155816842,-0.09922320996373908,0.12340254212866157,-0.08247378622536986,-0.08063748065617697,0.15160231464482699,-0.0009284812223581218,0.15160231464482699,True
193,-0.012741870515177594,0.06705231119400458,0.12976248731028972,0.01032202873326011,-0.05968476761935831,0.042291086120585075,-0.033621965899497036,0.09311302611484447,-0.14801844995410665,0.05357423863834028,0.13957182109794458,0.14801844995410665,True
194,-0.08464450159713066,0.11926414530844125,-0.12629424312611826,-0.17482289704189272,0.1129871561198226,0.12400310764805124,0.08517542686255389,0.08900980406555842,0.17644689084834117,-0.004573362732772186,0.013406313469146149,0.17644689084834117,True
195,-0.02454052354089935,0.0776724803207271,-0.053750722781166646,0.008498162329566903,-0.0418832902106481,-0.09784115904624605,-0.07947281875976171,0.10576870865620246,0.12803354957995158,0.0007576840237857094,0.0668671218903125,0.12803354957995158,False
196,0.09382446419139087,-0.07079019760401857,0.05189441816045487,-0.038979431298148355,-0.06704168200164592,0.047921403787283996,-0.053208638129050266,0.0645710129191173,-0.08569549421814776,-0.0489950841087322,-0.0034842994553835336,0.09382446419139087,False
197,-0.003837400922888637,0.05517972309624332,-0.05070089099180925,-0.04298168836496921,0.043148428472643365,-0.04694012625007407,-0.061310346906885686,0.047862104542788414,-0.04428910542205968,0.0031630337636765963,0.042355785875682984,0.061310346906885686,False
198,0.012375109388156773,0.05858744256277596,0.0382281075019727,-0.0551309431402115,0.06321739411788102,-0.06383159975219603,-0.0829705853029182,0.06133946039306342,-0.06200533376869725,-0.002624023315750649,-0.04342007491342039,0.0829705853029182,False
199,0.025226747188479327,-0.0353383332852996,-0.04323231996648226,0.00017469877731383392,0.04022288740186487,-0.032753171394184336,0.01935309632150073,0.030977297176662633,-0.06197118868177281,-0.016539237573100832,-0.05019144200936698,0.06197118868177281,False
